W/T,imageID,C,style,sex,surveyID,train/vali,R_id
W,33006,60,mods,M,172528,vali,65083.0
W,10722,60,space,W,127454,vali,63523.0
W,26211,50,ivy,M,077818,vali,
W,25174,70,hippie,M,148969,vali,64403.0
W,33305,60,space,W,165404,vali,64919.0
W,03791,70,disco,W,134776,vali,63742.0
W,11067,00,metrosexual,M,120836,vali,63369.0
W,13104,50,classic,W,158739,vali,64749.0
W,15745,80,bold,M,016800,vali,
W,16374,10,sportivecasual,M,146692,vali,64295.0
W,12517,70,hippie,M,137824,vali,63917.0
W,10186,80,powersuit,W,088413,vali,
W,02345,60,space,W,080229,vali,
T,04349,19,normcore,W,203393,vali,66714.0
W,03685,10,athleisure,W,125548,vali,63480.0
W,24590,60,mods,M,092573,vali,
W,08988,10,athleisure,W,005935,vali,
W,15248,50,ivy,M,093295,vali,
W,53446,80,bold,M,189974,vali,65996.0
W,01000,10,sportivecasual,W,042993,vali,
W,02837,00,metrosexual,M,133140,vali,63699.0
W,29733,10,sportivecasual,W,151516,vali,64520.0
W,16516,90,hiphop,M,136100,vali,63787.0
W,10783,50,ivy,M,144773,vali,64221.0
W,16755,00,metrosexual,M,092991,vali,
W,26227,90,hiphop,M,104023,vali,61750.0
W,13518,80,powersuit,W,022885,vali,
W,38585,60,mods,M,045547,vali,
W,12102,80,bold,M,138362,vali,63934.0
W,16452,70,hippie,M,086180,vali,
W,08246,80,bodyconscious,W,124696,vali,63461.0
W,42967,80,bodyconscious,W,168719,vali,64993.0
W,47122,80,powersuit,W,189959,vali,65994.0
W,15404,50,ivy,M,006642,vali,
W,10510,60,space,W,104297,vali,61809.0
W,10079,60,mods,M,099520,vali,
W,28563,90,hiphop,M,052132,vali,
W,52140,70,hippie,M,199153,vali,66550.0
W,34623,10,sportivecasual,W,006506,vali,
W,24947,90,hiphop,M,187891,vali,65831.0
W,03624,10,sportivecasual,W,122751,vali,63418.0
W,15486,00,metrosexual,M,071472,vali,
W,06015,80,powersuit,W,008676,vali,
W,41448,10,sportivecasual,W,115453,vali,62953.0
W,11444,80,bodyconscious,W,087105,vali,
W,17353,50,ivy,M,147520,vali,64327.0
W,14225,50,feminine,W,228305,vali,67707.0
W,15270,60,mods,M,027817,vali,
W,11144,00,metrosexual,M,135065,vali,63748.0
W,52521,50,ivy,M,070105,vali,
W,24103,50,ivy,M,151960,vali,64531.0
W,10184,50,feminine,W,051443,vali,
W,29993,90,hiphop,M,153514,vali,64582.0
W,11685,50,classic,W,202924,vali,66698.0
W,03258,00,ecology,W,128957,vali,63558.0
W,00004,50,ivy,M,060212,vali,
W,12304,80,bold,M,057244,vali,
W,02660,60,mods,M,120558,vali,63364.0
W,01933,50,feminine,W,141260,vali,64060.0
W,16501,70,hippie,M,048858,vali,
W,18213,10,sportivecasual,W,086661,vali,
W,16503,70,hippie,M,201436,vali,66635.0
W,13957,80,powersuit,W,106758,vali,62113.0
W,44520,70,punk,W,171060,vali,65051.0
W,12744,50,ivy,M,137530,vali,63904.0
W,24535,70,hippie,M,012660,vali,
W,15499,70,hippie,M,119298,vali,63285.0
W,04463,90,hiphop,M,120719,vali,63367.0
W,51577,50,ivy,M,180000,vali,65430.0
W,52521,50,ivy,M,233673,vali,67975.0
W,15295,60,mods,M,049380,vali,
W,00152,50,feminine,W,021816,vali,
W,10984,50,feminine,W,207878,vali,66848.0
W,08492,70,punk,W,087096,vali,
W,12524,00,metrosexual,M,137794,vali,63917.0
W,01273,90,lingerie,W,128517,vali,63545.0
W,05667,10,athleisure,W,127624,vali,63526.0
W,28453,10,sportivecasual,M,176553,vali,65236.0
W,00804,50,ivy,M,142699,vali,64129.0
W,09737,10,sportivecasual,W,095339,vali,
W,14469,60,space,W,016915,vali,
W,24130,60,mods,M,143966,vali,64197.0
W,12453,10,sportivecasual,M,016149,vali,
W,13991,00,cityglam,W,145875,vali,64267.0
W,16624,90,hiphop,M,070967,vali,
W,00946,50,ivy,M,155522,vali,64660.0
W,10073,70,hippie,M,117282,vali,63109.0
W,05791,10,sportivecasual,W,113187,vali,62747.0
T,12312,19,normcore,W,225275,vali,67604.0
W,12615,50,ivy,M,044265,vali,
W,03927,60,minimal,W,134759,vali,63742.0
W,13254,80,powersuit,W,119658,vali,63316.0
W,51577,50,ivy,M,209749,vali,66902.0
W,15270,60,mods,M,152436,vali,64550.0
W,18506,80,bodyconscious,W,025700,vali,
W,12067,00,ecology,W,135304,vali,63754.0
W,33006,60,mods,M,051885,vali,
W,33901,90,kitsch,W,203944,vali,66731.0
W,06551,60,mods,M,138660,vali,63949.0
W,15375,80,bold,M,105575,vali,61960.0
W,02691,60,mods,M,088134,vali,
W,16732,70,hippie,M,018940,vali,
W,16465,10,sportivecasual,M,157446,vali,64714.0
W,00539,10,sportivecasual,M,137853,vali,63918.0
W,45386,00,oriental,W,154040,vali,64598.0
W,13277,50,classic,W,038605,vali,
W,10184,50,feminine,W,205520,vali,66779.0
T,15661,10,sportivecasual,M,249914,vali,68883.0
W,06889,90,hiphop,M,102048,vali,61506.0
W,10184,50,feminine,W,022355,vali,
W,08621,00,cityglam,W,131844,vali,63628.0
W,00191,10,sportivecasual,W,134772,vali,63742.0
W,05175,00,ecology,W,131129,vali,63612.0
W,11632,70,punk,W,086941,vali,
W,24517,70,hippie,M,152745,vali,64557.0
W,08988,10,athleisure,W,132115,vali,63636.0
W,12635,70,hippie,M,046975,vali,
W,01387,50,feminine,W,232437,vali,67883.0
W,15370,50,ivy,M,133729,vali,63716.0
W,19825,70,hippie,W,130052,vali,63583.0
W,34504,80,bodyconscious,W,161921,vali,64829.0
W,09089,60,minimal,W,123004,vali,63424.0
W,14923,60,minimal,W,123461,vali,63434.0
W,02701,60,mods,M,140769,vali,64043.0
W,09877,50,ivy,M,115721,vali,62987.0
W,31790,00,metrosexual,M,005231,vali,
W,02705,19,normcore,M,060396,vali,
W,13254,80,powersuit,W,109342,vali,62357.0
W,11936,00,oriental,W,144611,vali,64215.0
W,25884,90,hiphop,M,147857,vali,64345.0
W,06814,60,mods,M,092639,vali,
W,04349,00,metrosexual,M,009298,vali,
W,02879,90,hiphop,M,053080,vali,
W,09089,60,minimal,W,102604,vali,61576.0
W,05271,50,feminine,W,097261,vali,
W,04845,19,lounge,W,126235,vali,63496.0
W,02701,60,mods,M,138335,vali,63934.0
W,12410,70,hippie,M,147538,vali,64327.0
W,24573,00,metrosexual,M,121128,vali,63377.0
W,15402,70,hippie,M,068325,vali,
W,16465,10,sportivecasual,M,014086,vali,
W,34436,60,space,W,170519,vali,65036.0
W,18506,80,bodyconscious,W,077631,vali,
W,17697,50,ivy,M,126635,vali,63505.0
W,37014,60,minimal,W,203958,vali,66731.0
W,06448,10,sportivecasual,W,116571,vali,63057.0
W,18949,70,disco,W,032274,vali,
W,03522,80,powersuit,W,096042,vali,
W,27850,50,ivy,M,112360,vali,62653.0
W,23410,60,minimal,W,053881,vali,
W,03732,10,sportivecasual,W,013618,vali,
W,17304,70,hippie,M,140395,vali,64025.0
W,15791,70,hippie,M,147513,vali,64324.0
W,24931,50,ivy,M,153593,vali,64586.0
W,28373,80,powersuit,W,099814,vali,
W,00191,10,sportivecasual,W,028351,vali,
W,25981,80,bold,M,161446,vali,64815.0
W,07099,50,ivy,M,156816,vali,64698.0
W,14357,70,disco,W,128507,vali,63545.0
W,15341,60,mods,M,196276,vali,66442.0
W,10066,50,ivy,M,044482,vali,
W,15294,50,ivy,M,046806,vali,
W,18730,50,feminine,W,087627,vali,
W,27828,60,minimal,W,012011,vali,
T,12378,80,powersuit,W,223014,vali,67530.0
W,65122,10,sportivecasual,W,099792,vali,
W,10779,50,ivy,M,149401,vali,64437.0
W,07445,80,bodyconscious,W,098346,vali,
W,24973,90,hiphop,M,045509,vali,
W,01178,00,oriental,W,045274,vali,
W,06448,10,sportivecasual,W,134121,vali,63724.0
W,00865,90,hiphop,M,021633,vali,
W,14923,60,minimal,W,012460,vali,
W,30403,60,mods,M,150744,vali,64496.0
W,19430,00,oriental,W,086535,vali,
W,16906,10,sportivecasual,M,118786,vali,63241.0
W,17221,70,hippie,M,147430,vali,64321.0
W,08691,10,sportivecasual,W,155644,vali,64662.0
W,15340,50,ivy,M,040364,vali,
W,15184,60,mods,M,088051,vali,
W,02908,10,sportivecasual,M,092711,vali,
W,12803,70,hippie,M,000670,vali,
W,15998,80,bold,M,085806,vali,
T,13656,10,sportivecasual,W,192058,vali,66164.0
W,00946,50,ivy,M,125559,vali,63481.0
W,16446,10,sportivecasual,M,135049,vali,63748.0
W,06985,00,metrosexual,M,121061,vali,63375.0
W,01886,70,hippie,W,018834,vali,
W,12725,70,hippie,M,060358,vali,
W,18202,60,minimal,W,125460,vali,63479.0
W,02277,80,bodyconscious,W,128483,vali,63545.0
W,02879,90,hiphop,M,122195,vali,63405.0
W,34093,60,minimal,W,184443,vali,65642.0
W,16034,80,bold,M,001028,vali,
W,10783,50,ivy,M,125426,vali,63478.0
W,11214,50,feminine,W,041651,vali,
W,15661,70,hippie,M,197347,vali,66496.0
W,53446,80,bold,M,196759,vali,66469.0
W,08866,10,sportivecasual,W,073710,vali,
W,16693,70,hippie,M,046958,vali,
W,10779,50,ivy,M,132994,vali,63690.0
W,58887,00,metrosexual,M,050607,vali,
W,04840,50,feminine,W,132492,vali,63654.0
W,44330,10,sportivecasual,W,158661,vali,64747.0
W,12410,70,hippie,M,044683,vali,
W,44918,60,minimal,W,200568,vali,66592.0
W,01853,60,mods,M,122225,vali,63405.0
W,15370,50,ivy,M,151985,vali,64533.0
T,07226,10,sportivecasual,M,249245,vali,68826.0
W,00456,19,normcore,W,095514,vali,
W,17841,80,bold,M,018941,vali,
W,29942,50,ivy,M,147561,vali,64327.0
W,24130,60,mods,M,104633,vali,61859.0
W,09376,00,cityglam,W,100848,vali,61363.0
W,23519,60,minimal,W,028719,vali,
W,46907,80,powersuit,W,200553,vali,66592.0
W,25406,00,metrosexual,M,146325,vali,64285.0
W,04994,60,popart,W,014645,vali,
W,10820,50,ivy,M,146278,vali,64284.0
W,08862,10,sportivecasual,W,106819,vali,62125.0
W,17738,80,bold,M,186375,vali,65737.0
W,00540,90,hiphop,M,226940,vali,67665.0
W,52231,50,ivy,M,196756,vali,66469.0
W,12517,70,hippie,M,022449,vali,
W,45137,00,ecology,W,136878,vali,63845.0
W,11495,19,genderless,W,125200,vali,63473.0
W,10823,50,ivy,M,001557,vali,
W,24590,60,mods,M,086740,vali,
W,15141,70,hippie,M,139663,vali,63989.0
W,11163,60,mods,M,138376,vali,63934.0
W,07445,80,bodyconscious,W,121254,vali,63380.0
W,12730,00,metrosexual,M,037806,vali,
W,23848,50,ivy,M,147495,vali,64324.0
W,00829,10,sportivecasual,M,026111,vali,
W,00359,90,grunge,W,087106,vali,
W,26803,70,hippie,W,111474,vali,62569.0
W,07238,90,hiphop,M,125596,vali,63481.0
W,10779,50,ivy,M,141518,vali,64069.0
W,02845,60,mods,M,124044,vali,63448.0
W,00496,60,mods,M,211078,vali,66984.0
W,15661,70,hippie,M,144675,vali,64216.0
W,30290,50,ivy,M,145538,vali,64252.0
W,08673,90,kitsch,W,130841,vali,63604.0
W,52693,00,metrosexual,M,141780,vali,64085.0
W,06715,00,metrosexual,M,034546,vali,
W,13304,80,powersuit,W,130766,vali,63601.0
W,24535,70,hippie,M,112387,vali,62653.0
W,15756,70,hippie,M,161370,vali,64813.0
W,16755,00,metrosexual,M,109534,vali,62365.0
W,11375,19,normcore,W,129435,vali,63569.0
W,24973,90,hiphop,M,157760,vali,64722.0
W,14417,10,sportivecasual,W,132592,vali,63657.0
W,09295,50,classic,W,125176,vali,63473.0
W,15699,70,hippie,M,135045,vali,63748.0
W,16452,70,hippie,M,047108,vali,
W,32233,00,metrosexual,M,013284,vali,
W,01463,60,mods,M,203542,vali,66718.0
W,05868,50,ivy,M,110489,vali,62461.0
W,12744,50,ivy,M,105843,vali,61992.0
W,16269,80,bold,M,026681,vali,
W,12410,70,hippie,M,164087,vali,64889.0
W,19075,50,classic,W,223264,vali,67540.0
W,15699,70,hippie,M,139849,vali,63998.0
W,24203,90,hiphop,M,149491,vali,64441.0
T,05917,10,sportivecasual,W,195046,vali,66394.0
W,49765,50,ivy,M,059323,vali,
W,02677,60,mods,M,006643,vali,
W,15523,70,hippie,M,093288,vali,
W,25761,90,hiphop,M,092609,vali,
W,12476,90,hiphop,M,060149,vali,
W,09475,00,cityglam,W,007044,vali,
W,06576,50,ivy,M,083107,vali,
W,13859,10,athleisure,W,037684,vali,
W,18613,00,cityglam,W,028573,vali,
T,00804,50,classic,W,035667,vali,
T,10455,00,ecology,W,033195,vali,
W,08641,90,hiphop,W,122999,vali,63424.0
W,00161,60,space,W,120383,vali,63359.0
W,19454,90,kitsch,W,117940,vali,63156.0
W,14570,60,minimal,W,134941,vali,63746.0
W,12615,50,ivy,M,139138,vali,63966.0
W,30403,60,mods,M,113140,vali,62744.0
W,09001,10,athleisure,W,127932,vali,63534.0
W,15294,50,ivy,M,126793,vali,63508.0
W,12847,19,normcore,M,146344,vali,64285.0
W,12518,90,hiphop,M,134696,vali,63739.0
W,48687,60,mods,M,159785,vali,64772.0
W,07099,50,ivy,M,038134,vali,
W,32407,60,mods,M,026587,vali,
W,19559,00,oriental,W,120387,vali,63359.0
W,04207,50,ivy,M,094055,vali,
W,32257,90,hiphop,M,149516,vali,64447.0
W,33002,60,mods,M,144641,vali,64216.0
W,19545,00,oriental,W,127259,vali,63519.0
W,04522,50,ivy,M,153585,vali,64586.0
W,22056,70,hippie,W,173740,vali,65125.0
W,04324,90,hiphop,M,139657,vali,63989.0
W,15843,00,metrosexual,M,234251,vali,68038.0
W,05665,19,genderless,W,086629,vali,
W,02845,60,mods,M,007522,vali,
W,02688,60,mods,M,146121,vali,64280.0
W,24647,70,hippie,M,150770,vali,64496.0
W,14272,80,bodyconscious,W,002306,vali,
W,33002,60,mods,M,027328,vali,
W,52231,50,ivy,M,202801,vali,66691.0
W,12378,80,bold,M,037489,vali,
T,02333,50,classic,W,141427,vali,64066.0
W,28338,80,powersuit,W,156610,vali,64691.0
W,17874,80,bold,M,125570,vali,63481.0
W,22510,80,powersuit,W,140730,vali,64042.0
W,04396,90,hiphop,M,114415,vali,62868.0
W,24770,60,mods,M,150469,vali,64484.0
W,14706,19,normcore,W,087110,vali,
W,23848,50,ivy,M,118520,vali,63216.0
W,27700,70,hippie,M,201804,vali,66653.0
W,17202,60,mods,M,093990,vali,
W,00004,50,ivy,M,134675,vali,63739.0
W,00191,10,sportivecasual,W,013451,vali,
W,13510,80,powersuit,W,123306,vali,63430.0
W,24493,70,hippie,M,154595,vali,64625.0
W,17619,00,metrosexual,M,138372,vali,63934.0
W,00028,50,ivy,M,037209,vali,
W,01035,70,military,W,116583,vali,63057.0
W,22943,10,athleisure,W,156974,vali,64701.0
W,32536,70,hippie,M,196110,vali,66437.0
W,16541,50,ivy,M,136421,vali,63819.0
W,38656,10,sportivecasual,W,152859,vali,64561.0
W,12615,50,ivy,M,036335,vali,
W,11214,50,feminine,W,134766,vali,63742.0
W,08715,90,kitsch,W,042182,vali,
W,08115,90,hiphop,W,086418,vali,
W,12656,00,metrosexual,M,025544,vali,
W,16738,50,ivy,M,147728,vali,64339.0
T,05580,19,lounge,W,072222,vali,
W,02095,60,popart,W,130138,vali,63585.0
W,53808,80,bold,M,185229,vali,65680.0
W,25020,90,hiphop,M,051222,vali,
W,15756,70,hippie,M,234173,vali,68031.0
W,07279,80,bold,M,229064,vali,67745.0
W,24643,90,hiphop,M,157452,vali,64714.0
W,17135,00,metrosexual,M,120595,vali,63364.0
W,09577,19,lounge,W,115545,vali,62955.0
W,10107,60,mods,M,149554,vali,64447.0
W,57473,10,sportivecasual,M,057054,vali,
W,17747,80,bold,M,144776,vali,64221.0
W,02879,90,hiphop,M,088179,vali,
W,34621,90,kitsch,W,146807,vali,64299.0
W,07290,50,ivy,M,104673,vali,61859.0
W,10184,50,feminine,W,034591,vali,
W,00103,70,hippie,M,120442,vali,63361.0
W,16460,19,normcore,M,125600,vali,63481.0
W,01896,10,sportivecasual,W,042805,vali,
W,25174,70,hippie,M,151612,vali,64522.0
W,32385,19,normcore,M,149884,vali,64460.0
W,11067,00,metrosexual,M,078827,vali,
W,08733,90,grunge,W,125847,vali,63488.0
W,16693,70,hippie,M,139115,vali,63965.0
W,38585,60,mods,M,175503,vali,65179.0
W,04636,50,ivy,M,060120,vali,
W,13656,80,powersuit,W,133271,vali,63703.0
W,32383,00,metrosexual,M,107112,vali,62155.0
W,16281,70,hippie,M,199345,vali,66555.0
W,17944,70,hippie,M,039726,vali,
W,53112,90,lingerie,W,197774,vali,66513.0
W,16755,00,metrosexual,M,122212,vali,63405.0
W,14147,70,disco,W,000636,vali,
W,27765,60,mods,M,154849,vali,64636.0
W,13574,90,hiphop,W,109442,vali,62361.0
W,30593,50,ivy,M,033765,vali,
W,14914,50,feminine,W,197778,vali,66513.0
W,07187,70,hippie,M,093405,vali,
W,27700,70,hippie,M,001861,vali,
W,24758,50,ivy,M,091901,vali,
W,09119,60,mods,M,215911,vali,67203.0
W,09156,50,ivy,M,135880,vali,63769.0
W,17867,50,ivy,M,141127,vali,64055.0
W,14572,50,classic,W,103266,vali,61661.0
W,02845,60,mods,M,013188,vali,
W,18080,90,kitsch,W,129179,vali,63564.0
W,07018,19,normcore,M,138341,vali,63934.0
W,03732,10,sportivecasual,W,125240,vali,63474.0
W,01075,10,sportivecasual,W,089437,vali,
W,04212,50,ivy,M,139645,vali,63989.0
W,08040,90,kitsch,W,112953,vali,62728.0
W,02908,10,sportivecasual,M,142772,vali,64142.0
W,19576,90,grunge,W,125188,vali,63473.0
W,04207,50,ivy,M,107994,vali,62228.0
W,01896,10,sportivecasual,W,159857,vali,64774.0
W,11680,00,cityglam,W,005481,vali,
W,17857,00,metrosexual,M,011004,vali,
W,39812,90,kitsch,W,111901,vali,62598.0
W,38656,10,sportivecasual,W,149941,vali,64463.0
T,12567,80,powersuit,W,202853,vali,66693.0
W,14225,50,feminine,W,102908,vali,61618.0
W,13163,90,kitsch,W,088764,vali,
W,47546,60,minimal,W,154136,vali,64601.0
W,17353,50,ivy,M,107107,vali,62155.0
W,16032,80,bold,M,137583,vali,63910.0
W,18095,90,kitsch,W,125455,vali,63479.0
W,09277,10,sportivecasual,M,118828,vali,63249.0
W,02170,50,feminine,W,002640,vali,
W,12564,00,metrosexual,M,123258,vali,63429.0
W,12599,60,mods,M,196301,vali,66443.0
W,02170,50,feminine,W,078071,vali,
W,18093,00,ecology,W,123308,vali,63430.0
W,05917,60,space,W,048130,vali,
W,22783,70,hippie,W,115614,vali,62974.0
W,58887,00,metrosexual,M,231074,vali,67814.0
W,11685,50,classic,W,135501,vali,63759.0
W,11163,60,mods,M,006568,vali,
W,17787,50,ivy,M,091818,vali,
W,00496,60,mods,M,107158,vali,62168.0
W,49765,50,ivy,M,022522,vali,
W,15722,70,hippie,M,234106,vali,68022.0
W,19430,00,oriental,W,123481,vali,63434.0
W,42967,80,bodyconscious,W,171949,vali,65071.0
W,10104,60,mods,M,093287,vali,
T,00804,50,classic,W,210054,vali,66918.0
W,01925,10,sportivecasual,W,003599,vali,
W,03224,50,feminine,W,202874,vali,66694.0
W,09479,70,hippie,W,066319,vali,
W,18714,90,kitsch,W,084324,vali,
W,06046,10,sportivecasual,W,111005,vali,62530.0
W,11144,00,metrosexual,M,045709,vali,
W,04643,50,ivy,M,090527,vali,
W,15071,00,cityglam,W,123366,vali,63431.0
W,06590,90,hiphop,M,139682,vali,63992.0
W,16172,70,hippie,M,104959,vali,61892.0
W,18878,19,genderless,W,041609,vali,
W,10598,60,minimal,W,194584,vali,66380.0
T,00253,60,popart,W,079277,vali,
W,18202,60,minimal,W,131373,vali,63617.0
W,25209,90,hiphop,M,022111,vali,
W,50836,19,normcore,M,052118,vali,
W,33240,80,bodyconscious,W,137433,vali,63899.0
W,17310,70,hippie,M,137566,vali,63910.0
W,00033,60,mods,M,140794,vali,64043.0
W,29063,90,hiphop,M,146165,vali,64280.0
W,24553,70,hippie,M,196775,vali,66469.0
W,06889,90,hiphop,M,088137,vali,
T,13859,19,normcore,W,104472,vali,61823.0
W,32136,50,ivy,M,143090,vali,64152.0
W,12730,00,metrosexual,M,021216,vali,
W,15341,60,mods,M,202503,vali,66684.0
W,19158,90,kitsch,W,101640,vali,61460.0
W,23958,60,mods,M,151586,vali,64522.0
W,18506,80,bodyconscious,W,027810,vali,
W,15766,00,metrosexual,M,069041,vali,
W,16374,10,sportivecasual,M,147326,vali,64319.0
W,16121,80,bold,M,140763,vali,64043.0
W,16219,70,hippie,M,090570,vali,
W,33006,60,mods,M,196841,vali,66471.0
W,29063,90,hiphop,M,191321,vali,66114.0
W,00974,10,sportivecasual,W,125465,vali,63479.0
W,14787,60,minimal,W,128185,vali,63539.0
W,15294,50,ivy,M,086060,vali,
W,12128,80,bold,M,047101,vali,
W,24109,60,mods,M,068865,vali,
W,00551,19,normcore,M,176449,vali,65234.0
W,01035,70,military,W,091043,vali,
W,10984,50,feminine,W,070771,vali,
W,05562,10,sportivecasual,W,137162,vali,63871.0
W,22510,80,powersuit,W,158642,vali,64747.0
W,02345,60,space,W,135542,vali,63760.0
W,00299,50,feminine,W,127610,vali,63526.0
W,24141,50,ivy,M,152343,vali,64545.0
T,16501,10,sportivecasual,M,211742,vali,67013.0
W,04622,60,mods,M,200243,vali,66582.0
W,14570,60,minimal,W,101853,vali,61491.0
W,17447,80,bold,M,233436,vali,67960.0
W,24486,70,hippie,M,144642,vali,64216.0
W,15381,80,bold,M,144834,vali,64223.0
W,24717,60,mods,M,063261,vali,
W,05787,10,sportivecasual,W,023231,vali,
W,03727,19,genderless,W,102419,vali,61541.0
W,29897,60,mods,M,155539,vali,64660.0
W,16541,50,ivy,M,001992,vali,
W,09479,70,hippie,W,063329,vali,
W,03412,50,classic,W,000041,vali,
W,02701,60,mods,M,012972,vali,
W,04207,50,ivy,M,114819,vali,62901.0
W,26397,70,hippie,M,030712,vali,
W,02691,60,mods,M,126644,vali,63505.0
W,63644,10,sportivecasual,M,184930,vali,65659.0
W,05941,60,popart,W,102388,vali,61541.0
W,07290,50,ivy,M,101927,vali,61493.0
W,18391,50,classic,W,155630,vali,64662.0
W,03623,70,punk,W,127612,vali,63526.0
W,01056,00,cityglam,W,076344,vali,
W,01179,10,sportivecasual,W,134740,vali,63740.0
W,03334,90,kitsch,W,133527,vali,63711.0
W,28925,90,hiphop,M,234083,vali,68022.0
W,14469,60,space,W,106773,vali,62113.0
W,29251,10,sportivecasual,M,146159,vali,64280.0
W,48457,60,minimal,W,152877,vali,64561.0
W,05653,80,bodyconscious,W,126329,vali,63498.0
W,17616,70,hippie,M,071486,vali,
W,09089,60,minimal,W,033091,vali,
W,01654,90,hiphop,M,148954,vali,64403.0
W,24102,60,mods,M,046182,vali,
W,09475,00,cityglam,W,132415,vali,63644.0
W,13533,19,normcore,W,129903,vali,63579.0
W,13354,50,feminine,W,044010,vali,
W,07026,10,sportivecasual,M,098957,vali,
W,65122,10,sportivecasual,W,131638,vali,63622.0
W,12027,90,kitsch,W,081339,vali,
W,30591,50,ivy,M,045521,vali,
T,15499,10,sportivecasual,M,216076,vali,67211.0
W,15947,80,bold,M,067629,vali,
W,24211,70,hippie,M,030704,vali,
W,16067,80,bold,M,021089,vali,
T,12393,00,ecology,W,221148,vali,67481.0
W,61255,00,cityglam,W,171918,vali,65071.0
W,17058,19,normcore,M,109395,vali,62360.0
W,15217,00,metrosexual,M,147116,vali,64310.0
W,10781,60,mods,M,146337,vali,64285.0
W,19075,50,classic,W,019997,vali,
W,12378,80,bold,M,135030,vali,63748.0
T,12567,80,powersuit,W,076675,vali,
W,44918,60,minimal,W,089155,vali,
W,00004,50,ivy,M,185102,vali,65667.0
W,03663,10,sportivecasual,W,127219,vali,63517.0
W,06525,60,mods,M,122150,vali,63404.0
W,16630,50,ivy,M,154643,vali,64631.0
T,11680,80,powersuit,W,217180,vali,67280.0
W,05312,80,bodyconscious,W,004656,vali,
W,00366,60,minimal,W,191255,vali,66113.0
W,10779,50,ivy,M,137539,vali,63910.0
W,27750,60,mods,M,146671,vali,64295.0
W,38785,60,minimal,W,171914,vali,65071.0
W,12518,90,hiphop,M,115384,vali,62941.0
W,13789,60,space,W,004816,vali,
W,03663,10,sportivecasual,W,002334,vali,
W,53613,10,sportivecasual,W,171661,vali,65066.0
W,06576,50,ivy,M,144265,vali,64206.0
W,28719,10,sportivecasual,M,191080,vali,66086.0
W,17221,70,hippie,M,123189,vali,63428.0
W,06715,00,metrosexual,M,043807,vali,
W,09889,10,sportivecasual,M,108434,vali,62264.0
W,13859,10,athleisure,W,128478,vali,63545.0
W,10781,60,mods,M,200301,vali,66585.0
W,07532,70,hippie,W,134711,vali,63740.0
W,13518,80,powersuit,W,004268,vali,
W,09881,10,sportivecasual,M,133817,vali,63718.0
T,21992,70,hippie,M,230805,vali,67801.0
W,05868,50,ivy,M,089863,vali,
W,10844,60,mods,M,108020,vali,62228.0
W,16295,70,hippie,M,091318,vali,
W,24517,70,hippie,M,174245,vali,65139.0
W,32800,60,mods,M,142500,vali,64124.0
W,33006,60,mods,M,203304,vali,66712.0
W,06874,90,hiphop,M,230281,vali,67786.0
W,08040,90,kitsch,W,122832,vali,63419.0
W,03082,50,feminine,W,052490,vali,
W,01234,10,sportivecasual,W,077725,vali,
W,17967,19,normcore,M,006416,vali,
W,30223,19,normcore,M,153167,vali,64571.0
W,38585,60,mods,M,170928,vali,65047.0
W,28480,60,minimal,W,159131,vali,64756.0
W,07981,70,military,W,131151,vali,63612.0
W,00709,60,popart,W,175137,vali,65166.0
W,10781,60,mods,M,145547,vali,64252.0
W,05736,90,kitsch,W,094567,vali,
W,05787,10,sportivecasual,W,022946,vali,
W,15523,70,hippie,M,142693,vali,64129.0
W,17616,70,hippie,M,088646,vali,
W,30559,50,ivy,M,147103,vali,64310.0
W,03293,19,normcore,W,131565,vali,63621.0
W,02277,80,bodyconscious,W,072436,vali,
W,14828,50,classic,W,164329,vali,64895.0
W,01000,10,sportivecasual,W,131779,vali,63627.0
W,02140,10,sportivecasual,W,047434,vali,
W,03771,00,oriental,W,159847,vali,64773.0
W,17783,80,bold,M,148995,vali,64405.0
T,12453,19,lounge,W,100956,vali,61371.0
W,11024,70,hippie,M,143092,vali,64152.0
T,07990,60,mods,M,196749,vali,66469.0
W,17478,19,normcore,M,025304,vali,
W,14218,19,genderless,W,110964,vali,62525.0
W,04395,80,bold,M,031924,vali,
W,01234,10,sportivecasual,W,133183,vali,63701.0
T,12567,80,powersuit,W,102030,vali,61503.0
W,04207,50,ivy,M,028693,vali,
W,33002,60,mods,M,039676,vali,
W,01463,60,mods,M,078848,vali,
W,00842,10,sportivecasual,M,092976,vali,
